# Network	H1	L1	
1.420976023254973164e+01 1.185492692413904336e+01 7.834410857867680988e+00
1.419336071381643016e+01 1.184315282937232361e+01 7.822481665855022470e+00
1.424702571623763347e+01 1.188466012724546417e+01 7.857009317736507015e+00
1.419320743450106903e+01 1.184426121017687450e+01 7.820525152691211623e+00
1.423150114834656144e+01 1.186495689184865299e+01 7.858652740130627201e+00
1.435257438322967971e+01 1.196384973271943153e+01 7.928599561022740438e+00
1.419968012171298355e+01 1.183960881113581820e+01 7.839297083173077496e+00
1.419299749551951706e+01 1.184546549226690715e+01 7.818319843760370702e+00
1.420981564327966673e+01 1.185037166372981865e+01 7.841399878048873617e+00
1.419441934502871128e+01 1.185012696696609957e+01 7.813835895980164814e+00
1.419737931161016853e+01 1.184272112495462181e+01 7.830423722525490682e+00
1.419545520257625526e+01 1.184455825026394393e+01 7.824154156485775502e+00
1.419836225714906774e+01 1.184851025362199906e+01 7.823445248421537102e+00
1.421610163879837607e+01 1.186343513979662490e+01 7.833035968798081505e+00
1.419659379522174270e+01 1.184275330285424133e+01 7.828950733927468875e+00
1.425845693590014207e+01 1.189400060519469271e+01 7.863608827793199474e+00
1.423085728517374449e+01 1.186306236283309445e+01 7.860346712869318075e+00
1.422783742773914284e+01 1.187210952567491518e+01 7.841197184139278242e+00
1.435534302141523533e+01 1.196719605314680557e+01 7.928561779291540823e+00
1.420661045893636043e+01 1.185442729441934873e+01 7.829452998344488712e+00
1.427042166181195348e+01 1.189826024048827158e+01 7.878853828795646663e+00
1.419964223889237864e+01 1.184619118263596604e+01 7.829278011220094591e+00
1.429179246848034879e+01 1.192080450994837726e+01 7.883511387554789529e+00
1.434022454138415625e+01 1.195737924460610557e+01 7.916004137061801060e+00
1.433133607716138691e+01 1.194677382352956307e+01 7.915919969654590993e+00
1.421290064916900597e+01 1.186106920413226185e+01 7.830809804735014090e+00
1.420399333491121219e+01 1.184880856011380068e+01 7.833208944230715787e+00
1.420227893683991205e+01 1.184609761442224674e+01 7.834200553303839243e+00
1.428109249882427889e+01 1.191211494610691268e+01 7.877253358291286922e+00
1.420857458277873064e+01 1.184606428842992010e+01 7.845658197294294034e+00
1.421946644143995542e+01 1.185438688845605348e+01 7.852817161887718278e+00
1.426967059310230646e+01 1.190565784341912803e+01 7.866308546648888900e+00
1.431279433344892560e+01 1.193593676354048938e+01 7.898702121764706874e+00
1.421097465673882532e+01 1.185746770079796697e+01 7.832768375166351049e+00
1.420490056427902736e+01 1.184612025289871085e+01 7.838917973478076284e+00
1.420653188501605335e+01 1.185610506578527001e+01 7.826769504018796120e+00
1.420480931407310621e+01 1.185560236756477615e+01 7.824404140340051939e+00
1.420937233388201903e+01 1.185572164932337813e+01 7.832504471537613533e+00
1.421755594859015837e+01 1.185951032594863186e+01 7.841614118280062939e+00
