# Mf af A2220 phi2220 logL logPrior
7.405409049331716176e+01 3.203597757881458397e-01 5.351729098118108929e+00 2.911459551584060890e+00 1.964766943015875586e+04 0.000000000000000000e+00
9.685439130806413743e+01 3.110960570692702931e-01 1.510952428585949248e+00 5.149759460779717912e+00 1.964806929969811245e+04 0.000000000000000000e+00
8.590458034803745591e+01 2.120959493287108422e-01 1.835248225177829040e+00 4.221744739611962949e+00 1.964898308317512783e+04 0.000000000000000000e+00
8.104630289608800808e+01 5.881796023586336464e-01 5.383693056495684637e+00 2.767482027107678544e+00 1.964935623641643178e+04 0.000000000000000000e+00
6.948895748502123126e+01 4.155528579614378715e-01 6.560628091894955993e+00 7.391678196109833232e-01 1.964976870442897780e+04 0.000000000000000000e+00
7.641124865163094171e+01 3.947692896429506604e-01 1.061486071706788437e+00 4.649388296896373340e+00 1.965019229909442583e+04 0.000000000000000000e+00
9.254046920126491216e+01 9.146550083761676442e-01 1.745832220814871327e+00 2.823685904128160118e+00 1.965060017141367280e+04 0.000000000000000000e+00
9.431946907421651360e+01 3.225252709637121962e-01 3.164440893298944957e+00 3.536538406715324712e+00 1.965225590257120712e+04 0.000000000000000000e+00
5.584413177993448585e+01 7.838267488084099677e-01 1.086298190724614088e+00 3.616784290741258623e+00 1.965231983166666396e+04 0.000000000000000000e+00
7.035650825587988777e+01 3.094771524787016115e-01 1.678393234998432959e+00 3.634119867345398269e+00 1.965248887622189068e+04 0.000000000000000000e+00
9.236753360540244273e+01 3.583390223763578963e-01 1.820632379112238741e+00 1.105455233808230187e-01 1.965325486015820570e+04 0.000000000000000000e+00
5.606723664955526232e+01 8.835610263305918588e-01 5.513010224362283829e+00 5.258644924384048736e+00 1.965359476608783007e+04 0.000000000000000000e+00
5.960146790972506636e+01 5.229155531959703840e-01 1.663348912632490073e+00 2.757652004697103365e+00 1.965424238185508148e+04 0.000000000000000000e+00
7.566185805175892654e+01 4.887142228390983778e-01 1.569549513076757385e+00 3.581796706882091730e+00 1.965446253631302170e+04 0.000000000000000000e+00
8.945062965987878556e+01 7.051128042619660974e-01 9.844782381515922998e-01 4.148400581690257383e+00 1.965447677853842833e+04 0.000000000000000000e+00
6.172823396659656225e+01 2.891559747442213890e-01 1.501865424391789050e+00 3.331321509380712698e+00 1.965455880664553115e+04 0.000000000000000000e+00
5.266417146973758889e+01 9.252711553252059851e-01 6.114006179559710930e+00 1.380571614392467339e-01 1.965457632683527481e+04 0.000000000000000000e+00
6.482706813043161276e+01 4.350543124492784464e-01 5.406783205239070966e+00 1.723639902507836386e-01 1.965457948912453867e+04 0.000000000000000000e+00
6.786982612235570400e+01 5.350177648372969053e-01 5.340238258048446873e+00 2.506690242730408968e+00 1.965465474365793125e+04 0.000000000000000000e+00
6.297905423083566490e+01 2.968628871183676687e-01 8.000678536245042771e-01 4.423905878072281084e+00 1.965476001519110287e+04 0.000000000000000000e+00
7.150234113474714093e+01 6.794853827445253014e-01 2.165709717896276754e+00 5.726712063660681196e+00 1.965483606171171050e+04 0.000000000000000000e+00
5.305960369289672940e+01 5.294920366154939328e-01 9.282422715393080503e-01 3.128789554946678653e+00 1.965516867526687201e+04 0.000000000000000000e+00
5.532714110066362423e+01 7.978240441225754598e-01 5.890807571240983087e+00 1.346732505145864067e+00 1.965585330583462201e+04 0.000000000000000000e+00
9.435046458363113686e+01 2.880064538362803184e-01 1.214195574498008190e+00 5.200701767667023745e+00 1.965592134735257787e+04 0.000000000000000000e+00
9.732295535416568555e+01 5.591855823408706794e-01 1.066190394310472467e+00 4.728685154291496495e+00 1.965600116077576240e+04 0.000000000000000000e+00
8.600030488758820013e+01 2.568906786318946867e-01 2.304801056604558251e+00 3.726104698622760392e+00 1.965600662554443261e+04 0.000000000000000000e+00
