# Mf af A2220 phi2220 logL logPrior
5.286602694826365223e+01 3.228965096352645614e-01 6.093057223557806878e+00 9.443582058084825093e-01 1.978407967222829393e+04 0.000000000000000000e+00
5.781994065072154143e+01 5.250606964353713435e-01 5.461265053762414112e+00 9.337239067312478324e-01 1.978408355061795737e+04 0.000000000000000000e+00
5.430204904805144395e+01 2.725424952404016388e-01 5.816193669847445236e+00 1.030490932242089430e+00 1.978410283859093397e+04 0.000000000000000000e+00
5.467235814744741873e+01 2.648253706816289799e-01 5.298967596057991614e+00 1.118306056481757960e+00 1.978412733001446395e+04 0.000000000000000000e+00
6.159102324763557590e+01 5.521721131589506504e-01 5.334973308163186267e+00 8.619854224655183472e-01 1.978417878481712978e+04 0.000000000000000000e+00
5.767852846077376228e+01 4.847994733455632255e-01 5.131617141522367476e+00 8.275428211088891040e-01 1.978417933467968396e+04 0.000000000000000000e+00
6.951475447261005058e+01 6.612698046803744401e-01 4.311618464009968399e+00 1.204941656567405817e+00 1.978418204195636281e+04 0.000000000000000000e+00
6.323491274056291189e+01 5.748904212559874383e-01 5.547896469881395731e+00 1.264200552077355377e+00 1.978418751573254849e+04 0.000000000000000000e+00
6.706111403589056863e+01 6.392137207091528328e-01 5.205931412892601529e+00 9.834975224456665721e-01 1.978419118483505372e+04 0.000000000000000000e+00
5.922062185031541759e+01 5.562084042118318195e-01 5.437203270748431905e+00 7.698911148574001384e-01 1.978419299147795391e+04 0.000000000000000000e+00
5.481689467984639208e+01 2.759286827390663999e-01 5.210780597554550475e+00 1.169585161836427689e+00 1.978419370557398724e+04 0.000000000000000000e+00
6.034004362835214863e+01 5.952378388124294206e-01 5.519428706707492971e+00 9.205630471711087059e-01 1.978421389203683066e+04 0.000000000000000000e+00
6.534202490360254956e+01 6.321598380383437465e-01 6.023354342161525210e+00 1.083286972521313896e+00 1.978422032642530758e+04 0.000000000000000000e+00
5.624432251656045167e+01 2.909672463741334036e-01 6.077586126262289667e+00 1.328390310170718847e+00 1.978422135817560047e+04 0.000000000000000000e+00
5.306476027218717917e+01 2.285124589779242710e-01 5.632091565077337769e+00 1.047836330990261633e+00 1.978422911446799480e+04 0.000000000000000000e+00
6.817603310942646999e+01 6.627313597384720811e-01 4.450487625936083269e+00 9.873750450092603215e-01 1.978423306463836707e+04 0.000000000000000000e+00
6.455457981288034830e+01 5.639295037833720325e-01 5.759326841596402957e+00 1.108927285642823168e+00 1.978423567326376724e+04 0.000000000000000000e+00
6.003930950447802672e+01 5.069586855514450763e-01 6.097641365950074110e+00 9.661768407640138889e-01 1.978424106647257940e+04 0.000000000000000000e+00
5.578044185639990360e+01 3.156460585396338447e-01 5.213170823624833972e+00 1.224480539989786232e+00 1.978424156585289165e+04 0.000000000000000000e+00
5.887832331331470925e+01 3.673133046728115914e-01 5.330081803834256782e+00 1.321768839397892359e+00 1.978424451555046835e+04 0.000000000000000000e+00
5.161737493503474639e+01 2.057132956065659823e-01 6.226744905101687877e+00 1.035452032282291768e+00 1.978425417104484586e+04 0.000000000000000000e+00
6.004740996483100446e+01 5.666582125779482393e-01 5.842506889429396111e+00 8.317063595395193243e-01 1.978425422574315598e+04 0.000000000000000000e+00
7.071797935766817034e+01 7.017854866186641338e-01 4.110136381084055657e+00 1.127454227999189484e+00 1.978427754318335064e+04 0.000000000000000000e+00
6.132342809160498120e+01 4.362489644658454346e-01 5.240041229342978113e+00 1.225623037883312616e+00 1.978428100244494999e+04 0.000000000000000000e+00
5.597758325289535009e+01 4.282178102418136012e-01 6.047994391807145931e+00 8.954993673418630840e-01 1.978428220096202131e+04 0.000000000000000000e+00
6.193857555112293056e+01 5.739399697496510022e-01 6.065847059222412518e+00 9.521857851379635918e-01 1.978428683966713652e+04 0.000000000000000000e+00
5.300352366084899813e+01 2.336588548627951123e-01 5.398018408614968955e+00 1.085307029042217319e+00 1.978429344248204507e+04 0.000000000000000000e+00
