# Mf af A2220 phi2220 logL logPrior
5.936265366662461673e+01 4.995862184396129835e-01 4.366465757471840625e+00 1.090672780765742811e+00 1.978169915914877856e+04 0.000000000000000000e+00
6.040729071216286172e+01 4.322563437569507672e-01 4.692446908356943780e+00 1.072725235728673621e+00 1.978169969022204896e+04 0.000000000000000000e+00
6.691948134222123201e+01 6.059321927546419406e-01 5.022157039112144616e+00 1.016171366535741249e+00 1.978170102415473229e+04 0.000000000000000000e+00
6.722322292372844288e+01 6.460026490018184742e-01 3.881108372950511587e+00 1.114595099623164387e+00 1.978170195582854285e+04 0.000000000000000000e+00
5.388271966956241243e+01 3.579497892366774736e-01 5.194403369852764740e+00 7.785501422058338505e-01 1.978170292098570644e+04 0.000000000000000000e+00
5.613823068013162043e+01 3.974486979483493609e-01 6.471124579858479109e+00 9.094102174150008322e-01 1.978173019072847819e+04 0.000000000000000000e+00
5.877574425824414561e+01 4.650629370946508523e-01 4.431655909112796721e+00 9.309471876507949828e-01 1.978173795767625052e+04 0.000000000000000000e+00
7.432878441386048962e+01 7.220854435501260493e-01 4.183770145202696966e+00 1.354514867659735833e+00 1.978174963427039984e+04 0.000000000000000000e+00
7.852017547563193034e+01 8.255315438587175203e-01 4.958746671824480146e+00 1.146815584172746982e+00 1.978175171396084988e+04 0.000000000000000000e+00
7.610416358929127512e+01 7.637003889755610286e-01 5.007466505611245289e+00 1.328589519857426904e+00 1.978175561687257141e+04 0.000000000000000000e+00
5.293834773345185596e+01 2.711846391779415000e-01 6.948225268829769874e+00 1.063958752503958882e+00 1.978178856192177409e+04 0.000000000000000000e+00
5.232882662800272300e+01 2.445491692431575881e-01 6.142972309539213249e+00 1.257382406696964550e+00 1.978179831769151860e+04 0.000000000000000000e+00
6.331865224040362961e+01 6.511998528825377885e-01 4.713160999774722804e+00 6.496157986010000496e-01 1.978179868458079727e+04 0.000000000000000000e+00
7.690107987509065879e+01 8.023717957012056479e-01 4.889302245475473541e+00 1.003697221137093365e+00 1.978180782632508271e+04 0.000000000000000000e+00
5.270334675055492113e+01 3.262052671226116085e-01 5.619280326384680002e+00 1.102247021613808942e+00 1.978180828559281508e+04 0.000000000000000000e+00
5.817892488943096652e+01 4.482118227713830505e-01 4.448209464167301341e+00 9.491180179120839444e-01 1.978180985570607299e+04 0.000000000000000000e+00
5.451868654656819047e+01 3.041311305976325263e-01 6.012223256623062895e+00 9.134204598997758273e-01 1.978181630782539651e+04 0.000000000000000000e+00
5.353556420308235175e+01 2.145691997678826624e-01 6.881654267623886767e+00 1.314882367767214788e+00 1.978181697292237368e+04 0.000000000000000000e+00
6.107639745824533861e+01 4.927862416949528312e-01 6.496330913739208235e+00 1.087945563536870441e+00 1.978181961916785076e+04 0.000000000000000000e+00
5.795488990637063864e+01 5.782288627138674197e-01 5.298041199526045908e+00 7.148573221065943617e-01 1.978182045542592459e+04 0.000000000000000000e+00
6.725835469279110157e+01 7.192685714077734493e-01 5.238129582025049302e+00 1.103742099947068622e+00 1.978182163249410587e+04 0.000000000000000000e+00
6.508478793811904950e+01 5.127805034620908087e-01 5.068441280556360340e+00 1.218438514243181947e+00 1.978182276086047204e+04 0.000000000000000000e+00
6.121498781784900700e+01 5.160874371472266020e-01 6.062652605804311534e+00 9.384025999444488564e-01 1.978183297188960569e+04 0.000000000000000000e+00
5.592759521994658911e+01 3.178349036695308771e-01 6.617233877982182655e+00 1.336675366769490170e+00 1.978183684749340682e+04 0.000000000000000000e+00
7.523756272051821270e+01 8.522047193169741686e-01 3.882949208657024087e+00 7.515355097440725718e-01 1.978184044916488710e+04 0.000000000000000000e+00
5.922357207582526684e+01 3.105452312590193942e-01 5.581698902543162255e+00 1.434011112593237325e+00 1.978184541027199884e+04 0.000000000000000000e+00
5.515426288094309371e+01 4.206181006925335253e-01 4.756000988483528147e+00 9.466055985606589562e-01 1.978185145005485901e+04 0.000000000000000000e+00
5.628355057672946771e+01 4.118907881120530967e-01 4.713475842454586839e+00 8.614816808588626751e-01 1.978185630509704060e+04 0.000000000000000000e+00
7.972592306308895616e+01 8.258628942925371197e-01 4.076033954067520781e+00 1.025683987605648717e+00 1.978186407403850171e+04 0.000000000000000000e+00
6.033819164086371956e+01 4.396854394303326696e-01 6.180829127665169231e+00 1.087954064280072464e+00 1.978186615411405364e+04 0.000000000000000000e+00
6.549034266543615956e+01 7.067085592864124077e-01 5.067452416118020331e+00 6.235127677068976748e-01 1.978188100148307785e+04 0.000000000000000000e+00
5.477703021754138746e+01 3.608936546166722770e-01 6.556692239586401350e+00 9.143039715693404013e-01 1.978188845377684993e+04 0.000000000000000000e+00
5.750993327965268520e+01 5.560866234168685418e-01 5.469084160850819387e+00 6.742356121927514101e-01 1.978190800894372296e+04 0.000000000000000000e+00
7.204842372479424739e+01 7.518083481115012123e-01 5.685791167805234636e+00 1.058653488947617571e+00 1.978192426004949812e+04 0.000000000000000000e+00
6.653663124580350541e+01 7.520114267684636644e-01 5.146882837965689461e+00 6.590704344985192087e-01 1.978192785595416717e+04 0.000000000000000000e+00
6.688826493097651849e+01 6.821425438070846115e-01 5.635253323388870861e+00 1.205933526103674547e+00 1.978192844652097483e+04 0.000000000000000000e+00
7.207910951900879581e+01 6.821986052717486926e-01 4.348463984181804243e+00 1.380680770758056175e+00 1.978193814894268871e+04 0.000000000000000000e+00
8.008632174931932468e+01 8.190380237225427518e-01 4.133667583400765011e+00 1.135846549772647984e+00 1.978193879237211877e+04 0.000000000000000000e+00
7.021964475068047307e+01 7.973306455871230769e-01 4.159462740720560880e+00 8.120809204395579295e-01 1.978194365144756011e+04 0.000000000000000000e+00
7.042504173368656950e+01 6.714755859901602175e-01 4.554123363376901601e+00 1.057165058380783895e+00 1.978194452051671760e+04 0.000000000000000000e+00
5.718305762110817625e+01 5.321058616856988444e-01 5.555151054144431555e+00 6.715926624325372352e-01 1.978195176337616795e+04 0.000000000000000000e+00
6.183796712946635665e+01 4.341652960923770843e-01 5.188613618174477971e+00 1.447951711435981892e+00 1.978195340042114549e+04 0.000000000000000000e+00
5.828268992984252606e+01 4.439934589316767988e-01 6.769007422030000498e+00 1.100019810021475086e+00 1.978195842840205296e+04 0.000000000000000000e+00
