# Network	H1	L1	
1.437804169814087452e+01 1.144610191473386962e+01 8.701427126110024446e+00
1.437915489827437199e+01 1.139182765828893729e+01 8.774187038832204522e+00
1.437346976049463798e+01 1.141275554874079035e+01 8.737599426646893264e+00
1.440538455445974897e+01 1.148855489293690368e+01 8.690696786440257782e+00
1.438752246464777151e+01 1.144116643031846792e+01 8.723560820244109948e+00
1.442508127924002892e+01 1.145279005732357724e+01 8.770209223020358991e+00
1.437310240492485391e+01 1.143481561696092896e+01 8.708103384122347634e+00
1.439447274405200794e+01 1.144265704974446685e+01 8.733066198145380099e+00
1.438858203843526340e+01 1.144342583409427583e+01 8.722344768258453840e+00
1.437381200550651172e+01 1.142580502473892423e+01 8.721092311533794827e+00
1.441348034773122322e+01 1.145456595764487062e+01 8.748790456765860313e+00
1.437587377370900832e+01 1.142079258399788877e+01 8.731050538790466220e+00
1.437798574726858369e+01 1.144101035489262941e+01 8.708028261776494361e+00
1.438554834872910071e+01 1.142993646540509722e+01 8.735018814543296983e+00
1.439630941281055954e+01 1.143823540901695246e+01 8.741881687445143712e+00
1.437655471764252546e+01 1.138705004713613533e+01 8.776127663917982602e+00
1.439058980194717385e+01 1.145044449409440901e+01 8.716443984536873302e+00
1.441096918975985908e+01 1.146958314219672026e+01 8.724946735221063676e+00
1.438820506096703156e+01 1.145257180386178142e+01 8.709709751411203627e+00
1.441996016341684772e+01 1.146304714826594839e+01 8.748359914358848854e+00
1.438883180260173944e+01 1.140622946909344115e+01 8.771340259159234876e+00
1.443823770038977372e+01 1.149492365234625346e+01 8.736672027705242982e+00
1.439277251629190424e+01 1.145471432724405147e+01 8.714437468187918867e+00
1.438254127495918411e+01 1.145119613649026213e+01 8.702160683964359933e+00
1.438617209089361104e+01 1.146622001630789178e+01 8.688368429482402178e+00
1.447514462811671443e+01 1.151112997274443117e+01 8.776314645423838101e+00
1.443210579301447183e+01 1.150124040370936562e+01 8.718207774356210749e+00
1.440853914405975544e+01 1.147413872561815218e+01 8.714937795025969436e+00
1.456495763906345253e+01 1.159584414586479184e+01 8.813307527400032981e+00
1.438183275067099132e+01 1.145483005329091419e+01 8.696205018195925618e+00
1.447610203870454981e+01 1.152502242465053328e+01 8.759645446380140754e+00
1.439577638360775502e+01 1.146066780788821404e+01 8.711571103083157297e+00
1.439073978107084884e+01 1.143882710407009462e+01 8.731931397445036325e+00
1.439766139240661502e+01 1.145608964844650579e+01 8.720703156119510524e+00
1.441341747526578843e+01 1.148432645610995451e+01 8.709583753876543710e+00
1.438908031930744968e+01 1.143246173362083340e+01 8.737531181333562103e+00
1.455340514471603441e+01 1.158934421022219752e+01 8.802766728889070080e+00
1.443753442475267335e+01 1.147000914251925252e+01 8.768197678910031101e+00
1.440870282602873687e+01 1.148069572867328425e+01 8.706568940428342174e+00
1.445445936539653253e+01 1.150262794176023284e+01 8.753339133115789039e+00
1.443396233498327241e+01 1.148458326210514535e+01 8.743203988440971131e+00
1.440730510145270316e+01 1.147215586260016629e+01 8.715508025958886407e+00
1.440217857367888321e+01 1.145194810542812291e+01 8.733592173826091098e+00
1.439667857040180721e+01 1.146881894701459181e+01 8.702329907563015610e+00
1.448775342585675219e+01 1.151840909544017677e+01 8.787562303534754093e+00
1.438788415649121433e+01 1.141399433575053379e+01 8.759677151817047758e+00
1.438849509950276229e+01 1.138980516608228477e+01 8.792106090528044149e+00
