# Network	H1	L1	
5.628057569741962851e+01 4.604623765622650922e+01 3.236119896634376403e+01
5.405859567066071492e+01 4.406941366139658811e+01 3.130844207916914712e+01
5.586328695753296358e+01 4.549228879017351801e+01 3.242157445793040438e+01
5.616434222064495430e+01 4.573232455189624801e+01 3.260349410964641947e+01
5.710374398831978482e+01 4.676058677967974830e+01 3.277628870851010845e+01
5.655933258104951733e+01 4.607134155790020458e+01 3.280837681247073334e+01
5.357828033120362221e+01 4.361824511327166221e+01 3.111399711524692080e+01
5.519597859534573558e+01 4.520214211774283797e+01 3.167589621565968727e+01
5.555586334561953521e+01 4.539635367909962582e+01 3.202538094573193206e+01
5.576820124491530350e+01 4.556896944208982347e+01 3.214904810533674606e+01
5.509994644865247437e+01 4.503406250966000357e+01 3.174802848241770548e+01
5.347312391367944429e+01 4.363085082562997030e+01 3.091478347521361414e+01
5.596085397980660758e+01 4.574806034644367259e+01 3.222936786049929481e+01
5.386846806522991216e+01 4.401328596213979694e+01 3.105869460408152349e+01
5.352979680908018878e+01 4.378864414580479547e+01 3.078950779557033712e+01
5.609907556981866605e+01 4.591005743645484216e+01 3.223930684691659110e+01
5.512640154901099265e+01 4.514608569843621666e+01 3.163465020910227565e+01
5.605545447771875445e+01 4.573061413066160696e+01 3.241797198987210749e+01
5.449426178109965946e+01 4.445939090006645245e+01 3.151169827004103041e+01
5.501404550143425354e+01 4.490127005012229233e+01 3.178712239759789071e+01
5.325461367852958716e+01 4.340563722767447530e+01 3.085457072961719760e+01
5.517002745695123167e+01 4.503200197284806450e+01 3.187241327414918501e+01
5.556007640526082270e+01 4.551632116921474136e+01 3.186199299132610818e+01
5.627865838150830058e+01 4.600307828391868270e+01 3.241919458632746398e+01
5.598966877164479428e+01 4.558989243833934069e+01 3.250238016852220824e+01
5.639457047108588483e+01 4.590656972907273570e+01 3.275567789449723222e+01
5.618823785560492468e+01 4.593700352612859916e+01 3.235598523238758162e+01
5.482181799413860546e+01 4.464136271170659853e+01 3.182106948900855059e+01
5.732760639529801239e+01 4.681441743260114663e+01 3.308874091681916951e+01
5.518977024451760371e+01 4.514314144311619970e+01 3.174913416598074178e+01
5.475732825009387028e+01 4.465752625834270617e+01 3.168706905938067209e+01
5.587876527843387464e+01 4.557644575813396415e+01 3.232992423588678577e+01
5.390676554490184458e+01 4.421491177497345149e+01 3.083797899091850070e+01
5.513783872636687278e+01 4.498814268362133362e+01 3.187864923883963542e+01
5.778961760880029885e+01 4.714980278450109807e+01 3.341460759539177872e+01
5.636051737878926104e+01 4.598500152240640659e+01 3.258661618194019383e+01
5.492531433546102448e+01 4.466876622552234011e+01 3.196078032118169077e+01
5.544542412340073412e+01 4.526009006081133634e+01 3.202685285679869054e+01
5.329990992006104022e+01 4.355591125368822958e+01 3.072072577833173312e+01
5.754513629592444346e+01 4.710180597592910345e+01 3.305847221397943514e+01
5.647465970321496087e+01 4.607473946740837079e+01 3.265739688959260434e+01
5.692554166684334405e+01 4.642791753041547764e+01 3.293881855580823981e+01
5.429421292973927393e+01 4.429364546471887110e+01 3.139959440989098383e+01
5.554375148593491218e+01 4.529918455354660978e+01 3.214175178665627186e+01
5.546164660160672355e+01 4.540673211822751654e+01 3.184686675491075647e+01
5.396804665025428704e+01 4.419284653244801575e+01 3.097648099128628019e+01
5.673772862085309043e+01 4.629187756973921353e+01 3.280597384809431105e+01
5.585537018670981979e+01 4.569544318507798408e+01 3.212084760422273888e+01
5.558194032023899922e+01 4.533400410670042646e+01 3.215867163637637560e+01
5.409340512683775160e+01 4.434885114604517042e+01 3.097217913292709923e+01
