# Mf af A2220 A2330 phi2220 phi2330 logL logPrior
6.773517096235943313e+01 6.903925687116055920e-01 2.977919360588483499e+01 3.582408945126295041e+00 1.019939450987511931e+00 5.487339621354334618e+00 1.978126597674669028e+04 0.000000000000000000e+00
6.637848893735329625e+01 6.622440693834633629e-01 3.035536618340600512e+01 2.043481677773252958e+00 1.088441722631559916e+00 5.487237374247008859e+00 1.978129004961051032e+04 0.000000000000000000e+00
6.688945300888542533e+01 6.548273896466880739e-01 3.061865359803638142e+01 1.522951402058283499e+00 1.084305039930085979e+00 5.638823233052252526e+00 1.978129691923517385e+04 0.000000000000000000e+00
6.720125223680450688e+01 6.709033189684228127e-01 2.902553590114673199e+01 2.299237319242910083e+00 1.105157006458357349e+00 4.483765473773048349e+00 1.978130512683852066e+04 0.000000000000000000e+00
6.375459270787926158e+01 6.220223750423462539e-01 3.136030972291803565e+01 4.549086658459119192e+00 9.695707039852488052e-01 5.048022473564549806e+00 1.978134095215895286e+04 0.000000000000000000e+00
6.620578421341627973e+01 6.531595690786937691e-01 2.944510183023639627e+01 2.238589228704115364e+00 1.097901014434853550e+00 5.452609833783611748e+00 1.978141148478223840e+04 0.000000000000000000e+00
6.315795825026631150e+01 5.896637537833229192e-01 3.325381416516920297e+01 3.624756087197552823e+00 1.005707237532328602e+00 5.321346877144198295e+00 1.978142659783889758e+04 0.000000000000000000e+00
6.520196268999704614e+01 6.223519987865627767e-01 3.226483308278615425e+01 3.119281391809612280e+00 1.057042058360998071e+00 4.934608848880594145e+00 1.978145142437925824e+04 0.000000000000000000e+00
6.517438753016075736e+01 6.434267149777318506e-01 3.022303918485570406e+01 3.256877267794549446e+00 1.019347736367532953e+00 5.434585850675134999e+00 1.978145668817015394e+04 0.000000000000000000e+00
6.326776892181308654e+01 5.958839891069472872e-01 3.239680012142042642e+01 2.830374782760554098e+00 1.019974496725462698e+00 5.511727571594336794e+00 1.978146427560244774e+04 0.000000000000000000e+00
6.597919212984021442e+01 6.562755561199823395e-01 3.003225563651935204e+01 1.347480687602552907e+00 1.062988349142911515e+00 5.194251167967805394e+00 1.978148145042744000e+04 0.000000000000000000e+00
