# Mf af A2220 phi2220 logL logPrior
7.030457447341628097e+01 8.463158005861357580e-01 6.956182359890562772e+00 1.143650744912980022e+00 9.174637688013729348e+04 0.000000000000000000e+00
7.011534718821242507e+01 7.212908029774228735e-01 4.591561019318493919e+00 1.564798084963288538e+00 9.174651623482654395e+04 0.000000000000000000e+00
5.155013232586505012e+01 3.953373647342739439e-01 5.360159409882331083e+00 1.632091657786788108e+00 9.174660530692398606e+04 0.000000000000000000e+00
6.816842179647430555e+01 7.483691575278370589e-01 6.951955991826898718e+00 1.365441607808711710e+00 9.174700552222681290e+04 0.000000000000000000e+00
6.574059297836242877e+01 4.480329428359351440e-01 3.091481462619289911e+00 6.166472666022768667e-01 9.175059855177499412e+04 0.000000000000000000e+00
6.865719802631042512e+01 6.387553255537243846e-01 2.572649792775659083e+00 1.008033859299610757e+00 9.175153363661783806e+04 0.000000000000000000e+00
5.348851593131235660e+01 6.226048873056178046e-01 4.179572174151399366e+00 1.118087266519793843e+00 9.175161945963873586e+04 0.000000000000000000e+00
7.477868440972258668e+01 6.947511908372872025e-01 3.642593183870304063e+00 1.362277293117186705e+00 9.175193043267852045e+04 0.000000000000000000e+00
7.539429621804879389e+01 6.216209257742181249e-01 3.028196757265791739e+00 7.773496268201842696e-01 9.175309407559329702e+04 0.000000000000000000e+00
6.421154851736325497e+01 7.565267892618072754e-01 3.570395502025918599e+00 7.636003045503232389e-01 9.175333037319804134e+04 0.000000000000000000e+00
8.306140938707093824e+01 8.780514518798693269e-01 2.753614313750754050e+00 9.236768606314372798e-01 9.175483040434068243e+04 0.000000000000000000e+00
5.946146857272015041e+01 2.349199828076729002e-01 3.645012433710237865e+00 1.333151248024613711e+00 9.175638057318261417e+04 0.000000000000000000e+00
5.051314174950799440e+01 2.753064495435384451e-01 3.986958802268505409e+00 5.998022011781367624e-01 9.175801953603980655e+04 0.000000000000000000e+00
5.819051814070073902e+01 7.098690868776328378e-01 5.634033031396051605e+00 1.299666804009917298e+00 9.176281998632500472e+04 0.000000000000000000e+00
6.944913783351755399e+01 7.614714591262286003e-01 4.486744611817560902e+00 1.511403791165160992e+00 9.176348220769946056e+04 0.000000000000000000e+00
6.575469730338066654e+01 3.437604964428692123e-01 4.281959311650043176e+00 6.420398976324168672e-01 9.176383706609492947e+04 0.000000000000000000e+00
7.276432968054290029e+01 8.159678000471222159e-01 6.479033421600712828e+00 6.727621793719911203e-01 9.176389689950052707e+04 0.000000000000000000e+00
7.739209608767151849e+01 9.001551283287120286e-01 3.992684694453820349e+00 7.102955526186327528e-01 9.176501304597228591e+04 0.000000000000000000e+00
5.970817121027861418e+01 2.493366576968375492e-01 2.967230385425752903e+00 1.094168330012473156e+00 9.176771389240400458e+04 0.000000000000000000e+00
7.667226789228583073e+01 8.071059756902211335e-01 3.052303460807150870e+00 7.501326813067175081e-01 9.177016582641309651e+04 0.000000000000000000e+00
7.143627384863582108e+01 7.793046282338503827e-01 4.297623224201450931e+00 1.470572754559188899e+00 9.177179669711035967e+04 0.000000000000000000e+00
6.418887331053366552e+01 7.069431119930110752e-01 3.155254325545429950e+00 1.170777919490167296e+00 9.177315633781482757e+04 0.000000000000000000e+00
6.863099173051857349e+01 5.125887206284547304e-01 5.469701513894106526e+00 8.589797459773234056e-01 9.177554751885020232e+04 0.000000000000000000e+00
7.919637459283767100e+01 9.008678780942430686e-01 3.554680927602035023e+00 8.717976335051456083e-01 9.177634045948539278e+04 0.000000000000000000e+00
6.392658594388977633e+01 3.218891971354085890e-01 3.695796005374759829e+00 1.109332779172472305e+00 9.177849496227772033e+04 0.000000000000000000e+00
5.300559259192936423e+01 3.390601703835638969e-01 4.995329272908875851e+00 1.555368581956366292e+00 9.177867854300422186e+04 0.000000000000000000e+00
7.283334517620640725e+01 6.654383626656137363e-01 3.066692720147826456e+00 8.850646151527425953e-01 9.177912412825135107e+04 0.000000000000000000e+00
7.179870750356042208e+01 8.236211981372698610e-01 3.380236050182224616e+00 8.526690979582437491e-01 9.177956089067495486e+04 0.000000000000000000e+00
5.698895915615270980e+01 2.943545517959308411e-01 3.483877843098472038e+00 1.373830722713906827e+00 9.178086156425543595e+04 0.000000000000000000e+00
5.127331336008018070e+01 2.513712674760849586e-01 3.320631750532953674e+00 1.413514509379699469e+00 9.178099041309765016e+04 0.000000000000000000e+00
7.580400997205092040e+01 8.051260506599730027e-01 3.653948688586238891e+00 1.338408755146661910e+00 9.178294613827265857e+04 0.000000000000000000e+00
8.265187790350140062e+01 8.262710483266236805e-01 6.140764376688819581e+00 9.975440618165383189e-01 9.178531486101518385e+04 0.000000000000000000e+00
7.493787260276246798e+01 8.478238158294774118e-01 4.408734259249580845e+00 6.087671068593834001e-01 9.178739541378304421e+04 0.000000000000000000e+00
5.453835122702686533e+01 2.626572704866754204e-01 3.078646551704188550e+00 1.241080938755181107e+00 9.178754536286908842e+04 0.000000000000000000e+00
8.219662713319516456e+01 7.801795121315703296e-01 4.319095587358528832e+00 9.009389579345147281e-01 9.178988314780645305e+04 0.000000000000000000e+00
5.368303925752528016e+01 4.987796649593337350e-01 5.445997968005555023e+00 1.414425532806961039e+00 9.179023678328575625e+04 0.000000000000000000e+00
7.210275598931836782e+01 7.336921002147266391e-01 4.009923163106047461e+00 6.167116618008708917e-01 9.179293870607200370e+04 0.000000000000000000e+00
7.970385139103788674e+01 8.457183669156048689e-01 3.296562264315390234e+00 9.852769166390582534e-01 9.179652304658302455e+04 0.000000000000000000e+00
5.488274980701253014e+01 2.844449371551745487e-01 4.472366928200550262e+00 6.917842565264915589e-01 9.179763181032170542e+04 0.000000000000000000e+00
5.108250365950903671e+01 3.910109305979559413e-01 3.604137794552888074e+00 1.240418562649367340e+00 9.179835243360379536e+04 0.000000000000000000e+00
5.642472835088182848e+01 2.614501917788307761e-01 4.704499785995399641e+00 7.275830088454173783e-01 9.179892116962782166e+04 0.000000000000000000e+00
8.984093731527187288e+01 8.931343750738026666e-01 4.248359067673511014e+00 9.088864341439542027e-01 9.179967817472774186e+04 0.000000000000000000e+00
5.762513164454739467e+01 4.280926879362312865e-01 3.310482649183720927e+00 1.227758933283308096e+00 9.179986999347999517e+04 0.000000000000000000e+00
6.752371281962645355e+01 7.600207234033957704e-01 6.675174402582850774e+00 9.764123949729658358e-01 9.179992934198738658e+04 0.000000000000000000e+00
5.994835028379304731e+01 3.342106454291779438e-01 3.950343837367369826e+00 1.269921321520139923e+00 9.180294745167912333e+04 0.000000000000000000e+00
