# Network	H1	L1	
1.409538767266602477e+01 1.119836668413963565e+01 8.560171566639118268e+00
1.423998124115446018e+01 1.131101741897886015e+01 8.650893057713041401e+00
1.418505922576503586e+01 1.127718574061912982e+01 8.604707258822831051e+00
1.412476579614626004e+01 1.124684245824140127e+01 8.545030340231788202e+00
1.411263290504771817e+01 1.124255508130810455e+01 8.530613269653530395e+00
1.420846092782778491e+01 1.130964447092176428e+01 8.600715312051525174e+00
1.410640169055129256e+01 1.114254020186932514e+01 8.650685897945564307e+00
1.410903300253643167e+01 1.114619934976176552e+01 8.650263135999539443e+00
1.423954233889400989e+01 1.133335616370790433e+01 8.620881862530023199e+00
1.419311646076625699e+01 1.127050979101695916e+01 8.626712231172716017e+00
1.411331188468785314e+01 1.113301666551571323e+01 8.674186548594674306e+00
1.438198810358129265e+01 1.145967280806454092e+01 8.690079455543546771e+00
1.410439106636316708e+01 1.121526283849765626e+01 8.552878276715890848e+00
1.431291846291417080e+01 1.139314564444932465e+01 8.663478934607892867e+00
1.409956265909394624e+01 1.118717439195769892e+01 8.581654636586248941e+00
1.409613554235016331e+01 1.122261035101024618e+01 8.529598709066284812e+00
1.411106067247993323e+01 1.125905594075850757e+01 8.506214941163923626e+00
1.418904500339528241e+01 1.128227308992463307e+01 8.604609929144906744e+00
1.410276124318887447e+01 1.117028398783797272e+01 8.608869281934810047e+00
1.414710600805769225e+01 1.121316024744256978e+01 8.625870719434402645e+00
1.418245644863815258e+01 1.128394212590836254e+01 8.591549395578690351e+00
1.425704949887068373e+01 1.129763746087326304e+01 8.696369829757813363e+00
1.422384070226898700e+01 1.131112061924962831e+01 8.624163417996541625e+00
1.422014663300097759e+01 1.130219689578865783e+01 8.629769150613139317e+00
1.427133134501393030e+01 1.138111535736306479e+01 8.610523304745866469e+00
1.410759606353015627e+01 1.126336450841394132e+01 8.494756420423879462e+00
1.420387914200877688e+01 1.130717849977547118e+01 8.596388605397459415e+00
1.410355467755777958e+01 1.118134129419701850e+01 8.595804872468107760e+00
1.416597578318968331e+01 1.133145199835260186e+01 8.501356685785358636e+00
1.410007361231175516e+01 1.118288955698520404e+01 8.588076445216444199e+00
1.429855348461453701e+01 1.136613697410336776e+01 8.675226915666407024e+00
1.431856261027279942e+01 1.142435501480105309e+01 8.631648030364319268e+00
1.417855751299967970e+01 1.120327615443270908e+01 8.690114875935709193e+00
1.411627667803553443e+01 1.118831462033057278e+01 8.607606125244528172e+00
1.440753448311564711e+01 1.146123245950695768e+01 8.730246296142542661e+00
1.413383354780372159e+01 1.118808341150325880e+01 8.636668358474091534e+00
1.416676632758088594e+01 1.125332116181943753e+01 8.605813791224305120e+00
1.411482493513575953e+01 1.123146634487105366e+01 8.548827211586337071e+00
1.424596241835722132e+01 1.135752577669346408e+01 8.599654263805600607e+00
1.413094598632462251e+01 1.123596148236311976e+01 8.569527643649696103e+00
1.411189239663905681e+01 1.117463478189648463e+01 8.618181043906451677e+00
1.410940869351663807e+01 1.121036994432692779e+01 8.567556208862265876e+00
